record_id,institution_name,institution_id,subject_name,subject_id,restriction_type,start_date,end_date,prohibited_transactions,start_year,duration_days
15557,OKROŽNO SODIŠČE V KOPRU,5022541000,"MAV POSREDNIŠTVO IN SVETOVANJE, MATJAŽ VERBIČ S.P.",2023369000,poslovnega subjekta,2004-12-14,,0,2004,
10881,DRŽAVNI SVET REPUBLIKE SLOVENIJE,5648122000,GLEN trgovsko podjetje d.o.o.,2040514000,poslovnega subjekta,2004-12-20,,0,2004,
15549,VIŠJE SODIŠČE V LJUBLJANI,5105331000,ZORAN KURET MAROLT - IZVRŠITELJ,1503901000,poslovnega subjekta,2004-12-23,,0,2004,
10550,VIŠJE SODIŠČE V LJUBLJANI,5105331000,"OPTIMUS IT, informacijska tehnologija, d.o.o.",6337201000,poslovnega subjekta,2005-01-01,2025-03-31,0,2005,7394.0
15903,OKROŽNO SODIŠČE V LJUBLJANI,5022762000,"InFokus Market, trgovina in storitve, d.o.o.",1934830000,poslovnega subjekta,2005-01-01,,0,2005,
14586,OKROŽNO SODIŠČE V MURSKI SOBOTI,5023149000,Kmetijsko gospodarstvo KARMEN NEMEC,,kmetijskega gospodarstva,2005-01-01,,0,2005,
15900,OKROŽNO SODIŠČE V LJUBLJANI,5022762000,OREL LADO - ODVETNIK,1294644000,poslovnega subjekta,2005-01-01,,159,2005,
14843,OKRAJNO SODIŠČE V LJUTOMERU,5023149001,Kmetijsko gospodarstvo KARMEN NEMEC,,kmetijskega gospodarstva,2005-01-01,,0,2005,
15902,OKROŽNO SODIŠČE V LJUBLJANI,5022762000,"INFOKUS PLUS, podjetje za svetovanje, d.o.o.",1873458000,poslovnega subjekta,2005-01-01,,0,2005,
11972,OKROŽNO SODIŠČE V SLOVENJ GRADCU,5881536000,"Libra Premia, zavarovalno posredniška družba, d.o.o.",6072402000,poslovnega subjekta,2005-01-01,,0,2005,
14029,OBČINA SLOVENSKE KONJICE,5883814000,"ODPOTUJ, posredništvo, storitve, tehnologije, prevozništvo in organizacija, d.o.o.",5735726000,poslovnega subjekta,2005-01-01,,0,2005,
15901,OKROŽNO SODIŠČE V LJUBLJANI,5022762000,"INFOKUS, podjetje za svetovanje in investiranje, d.o.o.",1690035000,poslovnega subjekta,2005-01-01,,0,2005,
15899,OKROŽNO SODIŠČE V LJUBLJANI,5022762000,ABRAHAMSBERG ALEŠ - ODVETNIK,1286331000,poslovnega subjekta,2005-01-01,,0,2005,
10703,VIŠJE SODIŠČE V CELJU,5111773000,LEKARNA MOZIRJE,5588090000,poslovnega subjekta,2005-01-10,,0,2005,
14595,OKROŽNO SODIŠČE V MURSKI SOBOTI,5023149000,"STRICTI IURIS, pravno svetovanje, d.o.o.",2059886000,poslovnega subjekta,2005-01-24,,0,2005,
11899,OBČINA GORJE,2209721000,KBM BOŠTJAN KOMAR S.P.,2046296000,poslovnega subjekta,2005-02-01,,1,2005,
10578,VIŠJE SODIŠČE V KOPRU,5105340000,"POUČEVANJE ANGLEŠKEGA JEZIKA, ALEXANDER GUY BRISTOW S.P.",3421287000,poslovnega subjekta,2005-03-05,,0,2005,
10641,VIŠJE SODIŠČE V MARIBORU,5105358000,"JANUS, družba za finančno in poslovno svetovanje d.d. - v likvidaciji",1631373000,poslovnega subjekta,2005-04-09,,0,2005,
13344,DRŽAVNO ODVETNIŠTVO REPUBLIKE SLOVENIJE,5022797000,Javno podjetje Energetika Maribor d.o.o.,5107199000,poslovnega subjekta,2005-05-19,,0,2005,
15556,OKROŽNO SODIŠČE V KOPRU,5022541000,"Posredništvo pri prodaji, SIMON ČERNE S.P.",2109077000,poslovnega subjekta,2005-06-01,,0,2005,
10562,VIŠJE SODIŠČE V LJUBLJANI,5105331000,"DLANI, nega telesa, Zainal Arifin s.p.",8100845000,poslovnega subjekta,2005-06-08,,0,2005,
15363,OKROŽNO SODIŠČE V CELJU,5024161000,"JAGROS trgovina, proizvodnja in storitve, d.o.o.",5701414000,poslovnega subjekta,2005-07-05,,0,2005,
15377,OKRAJNO SODIŠČE V ŠMARJU PRI JELŠAH,5024161005,"JAGROS trgovina, proizvodnja in storitve, d.o.o.",5701414000,poslovnega subjekta,2005-07-05,,0,2005,
15888,OKROŽNO SODIŠČE V LJUBLJANI,5022762000,HUMAR JANEZ - S.P. - MONTAŽA KOVINSKIH IZDELKOV,1346725000,poslovnega subjekta,2005-10-13,,0,2005,
15889,OKROŽNO SODIŠČE V LJUBLJANI,5022762000,EKOM EM ekologija maziva d.o.o.,2169240000,poslovnega subjekta,2005-10-13,,0,2005,
10878,DRŽAVNI SVET REPUBLIKE SLOVENIJE,5648122000,Kmetijsko gospodarstvo vincenc otoničar,,kmetijskega gospodarstva,2005-10-20,,0,2005,
15839,OKROŽNO SODIŠČE V NOVI GORICI,5023211000,UNISTAMP orodjarstvo in proizvodnja d.o.o.,5907985000,poslovnega subjekta,2005-11-10,,0,2005,
15905,OKROŽNO SODIŠČE V LJUBLJANI,5022762000,"ZNANJE, posredovanje intelektualne lastnine, d.o.o.",2158876000,poslovnega subjekta,2005-11-25,,0,2005,
11882,OKROŽNO SODIŠČE NA PTUJU,5881528000,TEHKOKS trgovina in storitve d.o.o.,2169134000,poslovnega subjekta,2005-12-21,,0,2005,
10616,VIŠJE SODIŠČE V MARIBORU,5105358000,Odvetniška družba Kac in odvetniki o.p. d.o.o.,3897087000,poslovnega subjekta,2005-12-22,,1,2005,
11886,OKROŽNO SODIŠČE NA PTUJU,5881528000,VITAMED-B zdravstvene in druge storitve d.o.o.,1673220000,poslovnega subjekta,2005-12-22,,0,2005,
15950,OKROŽNO SODIŠČE V LJUBLJANI,5022762000,KRČ MONTAŽA STAVBNEGA POHIŠTVA KLEMEN RUDOLF s.p.,3064018000,poslovnega subjekta,2006-01-24,,0,2006,
14542,OBČINA ODRANCI,5874718000,MILENA KAVAŠ - ČEBELARSTVO,2395401000,poslovnega subjekta,2006-02-20,,0,2006,
10621,VIŠJE SODIŠČE V MARIBORU,5105358000,ZASTOPANJE IN POSREDOVANJE BOC ŽELJKO S.P.,5611108000,poslovnega subjekta,2006-02-23,,0,2006,
15567,OKROŽNO SODIŠČE V KOPRU,5022541000,"GABER, projektiranje in izdelava kovinskih konstrukcij, d.o.o. Koper",5334454000,poslovnega subjekta,2006-02-23,,0,2006,
15569,OKROŽNO SODIŠČE V KOPRU,5022541000,OPTIMA OSN inženiring d.o.o. - v stečaju,1469037000,poslovnega subjekta,2006-03-08,,1,2006,
13319,VRHOVNO SODIŠČE REPUBLIKE SLOVENIJE,5022789000,"TABOR, trgovina in storitve, d.o.o. Podgrad",5828015000,poslovnega subjekta,2006-03-17,,0,2006,
10891,DRŽAVNI SVET REPUBLIKE SLOVENIJE,5648122000,"KAPITALSKA ZADRUGA, zadruga za pospeševanje gospodarskih koristi članov, z.b.o.",5000327000,poslovnega subjekta,2006-04-07,,0,2006,
14089,OBČINA MEDVODE,5874564000,NORDIAN Trgovina in storitve d.o.o.,2190761000,poslovnega subjekta,2006-04-12,,1,2006,
10686,VIŠJE SODIŠČE V MARIBORU,5105358000,"EMERGO SI SOLLERS, storitve na področju elektronike in računalništva d.o.o.",2160587000,poslovnega subjekta,2006-04-14,,0,2006,
13076,OKRAJNO SODIŠČE V PIRANU,5022541004,ALONS - 1 trgovina na debelo in drobno d.o.o. - v stečaju,2156458000,poslovnega subjekta,2006-04-14,,0,2006,
10899,DRŽAVNI SVET REPUBLIKE SLOVENIJE,5648122000,,,poslovnega subjekta,2006-04-15,,0,2006,
12625,OKRAJNO SODIŠČE V LJUBLJANI,2399121000,"TEHNOMAT, proizvodno in trgovsko podjetje Kranj, d.o.o.",5519993000,poslovnega subjekta,2006-05-10,,0,2006,
10957,DRŽAVNI SVET REPUBLIKE SLOVENIJE,5648122000,USTANOVA IMAGO SLOVENIAE - PODOBA SLOVENIJE,1191292000,poslovnega subjekta,2006-06-08,,0,2006,
10959,DRŽAVNI SVET REPUBLIKE SLOVENIJE,5648122000,Staroljubljanski zavod za kulturo,2221870000,poslovnega subjekta,2006-06-09,,0,2006,
11976,OKROŽNO SODIŠČE V SLOVENJ GRADCU,5881536000,PENTIV trgovsko in storitveno podjetje d.o.o.,5340004000,poslovnega subjekta,2006-06-13,,0,2006,
15887,OKROŽNO SODIŠČE V LJUBLJANI,5022762000,Odvetniška pisarna Jadek & Pensa d.o.o.,1582275000,poslovnega subjekta,2006-06-13,,11,2006,
11467,OBČINA POLZELA,1357603000,Kmetijsko gospodarstvo blaž turnšek,,kmetijskega gospodarstva,2006-06-27,2025-12-31,0,2006,7127.0
12297,OBČINA REČICA OB SAVINJI,2255987000,"KAMP MENINA, upravljanje kampov in turizem, d.o.o.",1722654000,poslovnega subjekta,2006-07-01,,0,2006,
14580,OKROŽNO SODIŠČE V MARIBORU,5023025000,Kmetijsko gospodarstvo veronika kamenik,,kmetijskega gospodarstva,2006-07-18,,0,2006,
10691,VIŠJE SODIŠČE V MARIBORU,5105358000,Kmetijsko gospodarstvo veronika kamenik,,kmetijskega gospodarstva,2006-07-18,,0,2006,
14589,OKROŽNO SODIŠČE V MURSKI SOBOTI,5023149000,"VULKANIZERSTVO HARI IN LEBAR, GREGOR HARI s.p.",3109615000,poslovnega subjekta,2006-08-01,,0,2006,
14573,OKROŽNO SODIŠČE V MARIBORU,5023025000,OPTISIS optični dostopovni sistemi d.o.o.,2227584000,poslovnega subjekta,2006-08-24,,0,2006,
10620,VIŠJE SODIŠČE V MARIBORU,5105358000,OPTISIS optični dostopovni sistemi d.o.o.,2227584000,poslovnega subjekta,2006-08-24,,0,2006,
11872,OKROŽNO SODIŠČE NA PTUJU,5881528000,TERASE svetovanje in storitve d.o.o.,2229480000,poslovnega subjekta,2006-09-06,,0,2006,
15364,OKROŽNO SODIŠČE V CELJU,5024161000,ZVEZA SOŽITJE - ZVEZA DRUŠTEV ZA POMOČ OSEBAM Z MOTNJAMI V DUŠEVNEM RAZVOJU SLOVENIJE,5147301000,poslovnega subjekta,2006-10-10,,0,2006,
15365,OKROŽNO SODIŠČE V CELJU,5024161000,TENIŠKI KLUB KONJICE,5220734000,poslovnega subjekta,2006-10-10,,0,2006,
12612,OKRAJNO SODIŠČE V LJUBLJANI,2399121000,PIL 2 inženiring d.o.o. Grosuplje,5794528000,poslovnega subjekta,2006-10-10,,0,2006,
14874,OKRAJNO SODIŠČE V NOVI GORICI,5023211004,GLASBENO KULTURNO DRUŠTVO SAX AJDOVŠČINA,1188330000,poslovnega subjekta,2006-10-10,,0,2006,
13785,OBČINA JESENICE,5874335000,PRODAJALNA TOM TOMAŽ TOM MENCINGER S.P.,5082974000,poslovnega subjekta,2006-10-22,,0,2006,
11282,OBČINA ŠTORE,5880378000,"RC PLAN M, podjetje za projektiranje in inženiring, d.o.o.",5493684000,poslovnega subjekta,2006-11-08,,6,2006,
11269,OBČINA ŠTORE,5880378000,TOJETO Storitve in trgovina d.o.o. - v stečaju,2032171000,poslovnega subjekta,2006-11-08,,0,2006,
10570,VIŠJE SODIŠČE V KOPRU,5105340000,"Geologija d.o.o. Idrija, geološke raziskave in projektiranje",5766699000,poslovnega subjekta,2006-11-11,,0,2006,
11182,MESTNA OBČINA LJUBLJANA,5874025000,AS BOATS posredovanje in trgovina d.o.o.,5617049000,poslovnega subjekta,2006-11-16,,0,2006,
11070,MESTNA OBČINA LJUBLJANA,5874025000,OXINA proizvodnja medicinske opreme za kisik d.o.o.,5581893000,poslovnega subjekta,2006-11-16,,0,2006,
11079,MESTNA OBČINA LJUBLJANA,5874025000,"MALIJA, turizem d.o.o.",2288877000,poslovnega subjekta,2006-11-16,,0,2006,
11067,MESTNA OBČINA LJUBLJANA,5874025000,"Grajski vrt, nepremičninski projekti, d.o.o. - v stečaju",3567524000,poslovnega subjekta,2006-11-16,,0,2006,
11066,MESTNA OBČINA LJUBLJANA,5874025000,SAR inženiring d.o.o. - v stečaju,2276895000,poslovnega subjekta,2006-11-16,,0,2006,
11029,MESTNA OBČINA LJUBLJANA,5874025000,"VIZIJE PROJEKTI, projektiranje, inženiring in založništvo, d.o.o. - v stečaju",2266865000,poslovnega subjekta,2006-11-16,,0,2006,
11084,MESTNA OBČINA LJUBLJANA,5874025000,"KLM naložbe, investiranje in svetovanje d.o.o. - v stečaju",2152975000,poslovnega subjekta,2006-11-16,,0,2006,
11027,MESTNA OBČINA LJUBLJANA,5874025000,"ARS CESAR, zavod za kulturne dejavnosti",2214393000,poslovnega subjekta,2006-11-16,,0,2006,
11053,MESTNA OBČINA LJUBLJANA,5874025000,MATHAN poslovne storitve d.o.o.,3936074000,poslovnega subjekta,2006-11-16,,0,2006,
11054,MESTNA OBČINA LJUBLJANA,5874025000,MS HOLDING poslovne storitve d.o.o.,5351391000,poslovnega subjekta,2006-11-16,,0,2006,
11077,MESTNA OBČINA LJUBLJANA,5874025000,"Proper, storitve, d.o.o.",2246821000,poslovnega subjekta,2006-11-16,,0,2006,
11056,MESTNA OBČINA LJUBLJANA,5874025000,"ZALOŽBA KRESLIN, Založništvo in trgovina, d.o.o.",5892848000,poslovnega subjekta,2006-11-16,,2,2006,
11051,MESTNA OBČINA LJUBLJANA,5874025000,"SOLAR DELTA, energetske rešitve, d.o.o.",3663817000,poslovnega subjekta,2006-11-16,,0,2006,
11078,MESTNA OBČINA LJUBLJANA,5874025000,LANEA poslovno svetovanje d.o.o.,2260611000,poslovnega subjekta,2006-11-16,,0,2006,
11041,MESTNA OBČINA LJUBLJANA,5874025000,ARTTEL podjetje za svetovanje d.o.o. - v stečaju,5840732000,poslovnega subjekta,2006-11-16,,0,2006,
11055,MESTNA OBČINA LJUBLJANA,5874025000,"AKTIVA TS, storitveno podjetje d.o.o.",5794862000,poslovnega subjekta,2006-11-16,,0,2006,
11022,MESTNA OBČINA LJUBLJANA,5874025000,ZLATARNA CELJE družba za proizvodnjo in promet s plemenitimi kovinami d.o.o.,5048192000,poslovnega subjekta,2006-11-16,,8,2006,
11036,MESTNA OBČINA LJUBLJANA,5874025000,,,poslovnega subjekta,2006-11-16,,0,2006,
11081,MESTNA OBČINA LJUBLJANA,5874025000,"SMUČARSKI KLUB ŠPORTNIKOV - INVALIDOV, ALBATROS",2243750000,poslovnega subjekta,2006-11-16,,0,2006,
11064,MESTNA OBČINA LJUBLJANA,5874025000,COMPOSITA združeno podjetje za investicije d.o.o. - v stečaju,2229404000,poslovnega subjekta,2006-11-16,,0,2006,
11030,MESTNA OBČINA LJUBLJANA,5874025000,"Projektiranje in založništvo, Urša Jazbinšek s.p.",3616924000,poslovnega subjekta,2006-11-16,,0,2006,
11052,MESTNA OBČINA LJUBLJANA,5874025000,"ČISTOČA, čiščenje in vzdrževanje objektov d.o.o.",3830411000,poslovnega subjekta,2006-11-16,,0,2006,
11050,MESTNA OBČINA LJUBLJANA,5874025000,"PV DBL, proizvodnja el. energije d.o.o.",3637255000,poslovnega subjekta,2006-11-16,,0,2006,
11074,MESTNA OBČINA LJUBLJANA,5874025000,"ARHITEKTURNO PROJEKTIRANJE, 3 BIRO JANEZ KOŽELJ S.P.",3598667000,poslovnega subjekta,2006-11-16,,0,2006,
11116,OBČINA SVETI JURIJ OB ŠČAVNICI,5880319000,"IMITATOR trgovina, storitve, d.o.o. - V STEČAJU",2249839000,poslovnega subjekta,2006-11-17,,0,2006,
13375,OBČINA POSTOJNA,5883512000,"SREDIŠČE ROTUNDA, primorski družbeni center, Koper, so.p. SREDIŠČE ROTUNDA, Centro Sociale del Litorale, Capodistria, so.p.",1617460000,poslovnega subjekta,2006-11-21,,0,2006,
12317,OBČINA TREBNJE,5882958000,HUMANITARNO DRUŠTVO LUČKA,2177854000,poslovnega subjekta,2006-11-22,,0,2006,
12318,OBČINA TREBNJE,5882958000,"INTERFLASH, poslovne storitve d.o.o.",2210711000,poslovnega subjekta,2006-11-22,,1,2006,
15974,OKROŽNO SODIŠČE V LJUBLJANI,5022762000,JFM ELEKTRONIK FRANC JELOVŠEK S.P.,5200421000,poslovnega subjekta,2006-11-30,,0,2006,
13740,OBČINA KIDRIČEVO,5883709000,FIDERŠEK STANISLAV S.P. - BETON PROIZVODNJA BETONSKIH IZDELKOV IN GRADBENE STORITVE,5575335000,poslovnega subjekta,2006-11-30,,0,2006,
12630,OKRAJNO SODIŠČE V LJUBLJANI,2399121000,VALTEX & CO. trgovina in zastopstva d.o.o.,5798906000,poslovnega subjekta,2006-12-08,,0,2006,
11959,OBČINA ŠMARJEŠKE TOPLICE,2241161000,,,poslovnega subjekta,2007-01-01,,0,2007,
11960,OBČINA ŠMARJEŠKE TOPLICE,2241161000,LOVSKO KINOLOŠKO DRUŠTVO NOVO MESTO,5195420000,poslovnega subjekta,2007-01-01,,0,2007,
11961,OBČINA ŠMARJEŠKE TOPLICE,2241161000,JORDAN prodaja in servis vodomerov d.o.o.,5400953000,poslovnega subjekta,2007-01-01,,0,2007,
13139,DELOVNO SODIŠČE V KOPRU,5022584000,PREDAVATELJ VSŠ TOMAŽ UMEK S.P.,3154220000,poslovnega subjekta,2007-01-12,,0,2007,
10694,VIŠJE SODIŠČE V MARIBORU,5105358000,"Gradbeno projektiranje, Bojan Zgubič s.p.",3403939000,poslovnega subjekta,2007-01-16,,0,2007,
13343,DRŽAVNO ODVETNIŠTVO REPUBLIKE SLOVENIJE,5022797000,VALŠPED transportno storitvena družba d.o.o.- v stečaju,5316243000,poslovnega subjekta,2007-01-18,,0,2007,
11968,OKROŽNO SODIŠČE V SLOVENJ GRADCU,5881536000,"ODVETNIŠKA PISARNA MARČIČ, družba za opravljanje odvetniškega poklica o.p., d.o.o.",2170132000,poslovnega subjekta,2007-02-13,,18,2007,
14571,OKROŽNO SODIŠČE V MARIBORU,5023025000,"VM VIZURA, trgovsko in storitveno podjetje, d.o.o.",2267845000,poslovnega subjekta,2007-02-14,,0,2007,
11009,VARUH ČLOVEKOVIH PRAVIC REPUBLIKE SLOVENIJE,5855012000,LIFE CONSULTING TRAVNIK IN DRUGI Podjetje za svetovanje na področju zdravstva d.o.o.,5341060000,poslovnega subjekta,2007-02-22,,0,2007,
13342,DRŽAVNO ODVETNIŠTVO REPUBLIKE SLOVENIJE,5022797000,TURISTIČNO DRUŠTVO VIŠNJA GORA,5244358000,poslovnega subjekta,2007-02-22,,0,2007,
10603,UPRAVNO SODIŠČE REPUBLIKE SLOVENIJE,1190989000,"FUNDACIJA DR. BRUNO BRESCHI, USTANOVA ZA OHRANJANJE STAREJŠIH DEL SLOVENSKEGA SLOVSTVA",1421549000,poslovnega subjekta,2007-03-22,,0,2007,
10604,UPRAVNO SODIŠČE REPUBLIKE SLOVENIJE,1190989000,SLOVENSKA MATICA,5149517000,poslovnega subjekta,2007-03-22,,0,2007,
13074,OKRAJNO SODIŠČE V PIRANU,5022541004,"FIN CONSULTING, finančno, investicijsko in poslovno svetovanje d.o.o.",1648365000,poslovnega subjekta,2007-03-22,,0,2007,
11880,OKROŽNO SODIŠČE NA PTUJU,5881528000,"Športne dejavnosti, ANDREJ CAFUTA S.P.",3176452000,poslovnega subjekta,2007-04-01,,0,2007,
10571,VIŠJE SODIŠČE V KOPRU,5105340000,"RAPP PRODAN d.o.o., organizacijske, svetovalne in oblikovalne storitve",1853414000,poslovnega subjekta,2007-04-01,,0,2007,
12613,OKRAJNO SODIŠČE V LJUBLJANI,2399121000,VERČIČ PRIMOŽ - ODVETNIK,1826425000,poslovnega subjekta,2007-04-19,,3,2007,
12607,OKRAJNO SODIŠČE V LJUBLJANI,2399121000,"GAMAPET, podjetje za posredovanje, trgovino in marketing, d.o.o., Kranj",5610125000,poslovnega subjekta,2007-04-19,,0,2007,
14602,OKROŽNO SODIŠČE V MURSKI SOBOTI,5023149000,Gasilska zveza Hodoš - Tűzoltó szövetség Hodos,1389866000,poslovnega subjekta,2007-04-19,,0,2007,
14603,OKROŽNO SODIŠČE V MURSKI SOBOTI,5023149000,Prostovoljno gasilsko društvo Krplivnik - Önkéntes tűzoltó egyesület Kapornak,5193834000,poslovnega subjekta,2007-04-19,,0,2007,
14895,OKRAJNO SODIŠČE V TREBNJEM,5023319006,"STUDIO 300, oblikovanje d.o.o.",2157438000,poslovnega subjekta,2007-04-19,,0,2007,
14850,OKRAJNO SODIŠČE V LENDAVI,5023149004,Prostovoljno gasilsko društvo Krplivnik - Önkéntes tűzoltó egyesület Kapornak,5193834000,poslovnega subjekta,2007-04-19,,0,2007,
10614,VIŠJE SODIŠČE V MARIBORU,5105358000,"E3 INŽENIRING, EVALD KRANJČEVIČ S.P.",3150089000,poslovnega subjekta,2007-04-19,,0,2007,
12570,OKRAJNO SODIŠČE V LJUBLJANI,2399121000,"PRAJS d.o.o. Marketing, inženiring in trgovina",5620210000,poslovnega subjekta,2007-04-19,,0,2007,
14849,OKRAJNO SODIŠČE V LENDAVI,5023149004,Gasilska zveza Hodoš - Tűzoltó szövetség Hodos,1389866000,poslovnega subjekta,2007-04-19,,0,2007,
13324,DRŽAVNO ODVETNIŠTVO REPUBLIKE SLOVENIJE,5022797000,JEZIKOVNO IZOBRAŽEVANJE ALJA FERME s.p.,3831965000,poslovnega subjekta,2007-06-25,,0,2007,
13325,DRŽAVNO ODVETNIŠTVO REPUBLIKE SLOVENIJE,5022797000,BOJAN GORJANC S.P.,5368087000,poslovnega subjekta,2007-06-25,,0,2007,
10613,VIŠJE SODIŠČE V MARIBORU,5105358000,"E3CON, družba za tehnično in poslovno svetovanje, d.o.o.",2296748000,poslovnega subjekta,2007-06-26,,0,2007,
15562,OKROŽNO SODIŠČE V KOPRU,5022541000,"BRANKO POTOČNIK, S.P., EKOLOŠKO INŽENIRSTVO",3206203000,poslovnega subjekta,2007-07-09,,0,2007,
14894,OKRAJNO SODIŠČE V NOVEM MESTU,5023319004,"SPINA Novo mesto d.o.o., svetovanje, projektiranje, inženiring, nadzor, arhitektura",5616328000,poslovnega subjekta,2007-07-20,,0,2007,
14885,OKROŽNO SODIŠČE V NOVEM MESTU,5023319000,"SPINA Novo mesto d.o.o., svetovanje, projektiranje, inženiring, nadzor, arhitektura",5616328000,poslovnega subjekta,2007-07-20,,0,2007,
10619,VIŠJE SODIŠČE V MARIBORU,5105358000,"BAUMGARTNER vinarstvo, sadjarstvo d.o.o.",5858640000,poslovnega subjekta,2007-09-10,,0,2007,
10618,VIŠJE SODIŠČE V MARIBORU,5105358000,"BIOFRIT podjetje za proizvodnjo, trgovino in storitve d.o.o.",5580030000,poslovnega subjekta,2007-09-10,,0,2007,
12552,OKRAJNO SODIŠČE V LJUBLJANI,2399121000,"PROTOKORP svetovanje, d.o.o.",2276909000,poslovnega subjekta,2007-09-10,,0,2007,
10617,VIŠJE SODIŠČE V MARIBORU,5105358000,Kmetijsko gospodarstvo matjaž bukovnik,,kmetijskega gospodarstva,2007-09-10,,0,2007,
11889,OKROŽNO SODIŠČE NA PTUJU,5881528000,PSIHIATRIČNA BOLNIŠNICA ORMOŽ,5054788000,poslovnega subjekta,2007-09-20,,15,2007,
15944,OKROŽNO SODIŠČE V LJUBLJANI,5022762000,ZAVOD ZA VARNOSTNE STRATEGIJE,2227142000,poslovnega subjekta,2007-10-01,,0,2007,
11878,OKROŽNO SODIŠČE NA PTUJU,5881528000,"EVAR, inženiring, proizvodnja in storitve d.o.o.",2318610000,poslovnega subjekta,2007-10-10,,0,2007,
10962,DRŽAVNI SVET REPUBLIKE SLOVENIJE,5648122000,AVTOPREVOZNIŠTVO FRAS BOŽO S.P.,5353422000,poslovnega subjekta,2007-10-12,,0,2007,
15368,OKROŽNO SODIŠČE V CELJU,5024161000,Raziskovalni inštitut za celostno zdravje PARACELZUS 2050,7107218000,poslovnega subjekta,2007-11-08,,0,2007,
15367,OKROŽNO SODIŠČE V CELJU,5024161000,"Poslovno svetovanje, Primož Gubenšek s.p.",6472583000,poslovnega subjekta,2007-11-08,,6,2007,
15366,OKROŽNO SODIŠČE V CELJU,5024161000,"SANEKO Podjetje za sanacije, ekonomiko, razvoj tehnologije d.o.o. Celje",5632331000,poslovnega subjekta,2007-11-08,,21,2007,
13150,OKROŽNO SODIŠČE V KRANJU,5022614000,"ELEKTRO STORITVE, BAR PRISTAVEC JANEZ PRISTAVEC S.P.",1234277000,poslovnega subjekta,2007-11-08,,0,2007,
15551,OKROŽNO SODIŠČE V KOPRU,5022541000,"BORGER-GREMO, storitve d.o.o.",2350351000,poslovnega subjekta,2007-11-12,,0,2007,
11969,OKROŽNO SODIŠČE V SLOVENJ GRADCU,5881536000,"OPTIKA KOTNIK, storitve d.o.o.",2350327000,poslovnega subjekta,2007-11-16,,0,2007,
15975,OKROŽNO SODIŠČE V LJUBLJANI,5022762000,ASTANEA poslovne rešitve d.o.o.,1824333000,poslovnega subjekta,2007-11-22,,0,2007,
13376,OBČINA POSTOJNA,5883512000,"POSLOVNE STORITVE, HELENA KOŽELJ S.P.",3246167000,poslovnega subjekta,2007-11-26,,1,2007,
13300,OKRAJNO SODIŠČE V DOMŽALAH,5022762001,ASTANEA poslovne rešitve d.o.o.,1824333000,poslovnega subjekta,2007-11-29,,0,2007,
15361,OKROŽNO SODIŠČE V CELJU,5024161000,"PILON podjetje za kadrovske in organizacijske storitve, d.o.o. Celje",5559359000,poslovnega subjekta,2007-11-29,,0,2007,
15881,OKROŽNO SODIŠČE V LJUBLJANI,5022762000,"TRGOVINA, POSREDNIŠTVO IN ZASTOPSTVO DRAFT MILORAD DRAGANIĆ S.P.",3248615000,poslovnega subjekta,2007-12-01,,0,2007,
12163,OBČINA SREDIŠČE OB DRAVI,2242788000,"AGROTRG ORMOŽ trgovina s kmetijskim repromaterialom, tehničnim blagom in gorivi d.o.o. - v stečaju",1760246000,poslovnega subjekta,2007-12-11,,0,2007,
10865,DRŽAVNI SVET REPUBLIKE SLOVENIJE,5648122000,EFG GROUP trgovina in storitve d.o.o.,3288668000,poslovnega subjekta,2007-12-12,,0,2007,
10866,DRŽAVNI SVET REPUBLIKE SLOVENIJE,5648122000,"B.P.C. - proizvodnja, trgovina in zaključna dela d.o.o.",5803861000,poslovnega subjekta,2007-12-12,,0,2007,
13756,OBČINA LJUBNO,5883733000,"GRADMAN, gradbeništvo in konstrukcije, d.o.o.",2363992000,poslovnega subjekta,2007-12-27,,1,2007,
13458,VIŠJE SODIŠČE V LJUBLJANI,5105331000,"Slikopleskarstvo, Igor Velkavrh s.p.",8674329000,poslovnega subjekta,2007-12-31,,0,2007,
11869,OKROŽNO SODIŠČE NA PTUJU,5881528000,Kmetijsko gospodarstvo MARTA KOKOL,,kmetijskega gospodarstva,2008-02-01,,0,2008,
14848,OKRAJNO SODIŠČE V LENDAVI,5023149004,BALONARSKI KLUB BERTA,1395505000,poslovnega subjekta,2008-02-06,,0,2008,
14600,OKROŽNO SODIŠČE V MURSKI SOBOTI,5023149000,BALONARSKI KLUB BERTA,1395505000,poslovnega subjekta,2008-02-06,,0,2008,
15563,OKROŽNO SODIŠČE V KOPRU,5022541000,INGAS industrijske inštalacije d.o.o.,3294137000,poslovnega subjekta,2008-02-15,,0,2008,
15924,OKROŽNO SODIŠČE V LJUBLJANI,5022762000,"OMF ELEKTRONIKA d.o.o., Proizvodnja, storitve in trgovina",5427690000,poslovnega subjekta,2008-02-21,,0,2008,
14584,OKROŽNO DRŽAVNO TOŽILSTVO V MURSKI SOBOTI,5023122000,"PANVITA EKOTEH, proizvodnja energije in storitve d.o.o.",1993364000,poslovnega subjekta,2008-03-13,,0,2008,
10882,DRŽAVNI SVET REPUBLIKE SLOVENIJE,5648122000,SIRINGA trgovsko podjetje d.o.o.,3306828000,poslovnega subjekta,2008-04-01,,0,2008,
13298,OKRAJNO SODIŠČE V DOMŽALAH,5022762001,"Solchem, Podjetje za trgovino in storitve, d.o.o.",3918637000,poslovnega subjekta,2008-04-10,,0,2008,
